vAveCoor	vOM	Ea	ModelStdDv
0.01000000000000000000	0.72000000000000000003	908.74770696413688486626	367.41657405086150184337
0.01000000000000000000	0.73000000000000000002	900.45751636674693679785	364.98025043016910101690
0.01000000000000000000	0.74000000000000000001	891.78733411376550543892	362.50302538750907466181
0.01000000000000000000	0.75000000000000000000	916.51189444052876276192	375.85691317236838501770
0.01000000000000000000	0.75999999999999999999	916.82340511880770950182	374.81100032067707991668
0.01000000000000000000	0.76999999999999999998	914.02385929057320068658	370.25480578903029568738
0.01000000000000000000	0.77999999999999999997	943.50608821436806616934	382.75293561281791904216
0.01000000000000000000	0.79000000000000000002	946.61582542334302775577	379.53985594143493800812
0.01000000000000000000	0.80000000000000000001	939.43295436475207454974	371.01022451591612266730
0.01000000000000000000	0.81000000000000000000	962.23824072428586379191	381.73382137235430114353
0.01000000000000000000	0.81999999999999999999	958.74127504928157234021	378.17079069139908326092
0.01000000000000000000	0.82999999999999999998	940.91522733465706807010	367.92711408357211094744
0.01000000000000000000	0.83999999999999999998	954.29148122514737340172	376.73057036237888364760
0.01000000000000000000	0.85000000000000000002	946.42795218492133346722	373.13482127544458474833
0.01000000000000000000	0.86000000000000000001	925.89713019626209195012	362.16913884566191020320
0.01000000000000000000	0.87000000000000000000	942.24342217475045341279	369.50216764400654803624
0.01000000000000000000	0.88000000000000000000	943.93608226197526850365	367.49013095588106905809
0.01000000000000000000	0.88999999999999999999	931.21987624076497647163	357.18432242098030732214
0.01000000000000000000	0.89999999999999999998	953.58678171392046774013	364.66515528531941664481
0.01000000000000000000	0.91000000000000000002	960.49052199635051091375	365.01130081575147534600
0.01000000000000000000	0.92000000000000000002	946.48577582744645592117	355.88130810373605872332
0.01000000000000000000	0.93000000000000000001	964.38329867919677018673	364.42802084462184605829
0.01000000000000000000	0.94000000000000000000	968.35629137991927750662	367.43855856683748195568
0.01000000000000000000	0.94999999999999999999	949.46767505875818687899	359.35051357869413246604
0.01000000000000000000	0.95999999999999999998	964.36538787086324153730	369.09957791464188464614
