reg0_Ea	reg1_Ea	reg2_Ea	reg3_Ea	reg4_Ea	reg5_Ea	reg6_Ea	reg7_Ea	reg8_Ea	reg9_Ea	reg10_Log10A	reg11_Log10A	reg12_Log10A	reg13_Log10A	reg14_Log10A	reg15_Log10A	reg16_Log10A	reg17_Log10A	reg18_Log10A	reg19_Log10A	bag0_Ea	bag0_Ea_stdev	bag1_Log10A	bag1_Log10A_stdev	Ea	Log10A
909.40803381920025572072	972.66586700136693277585	1046.42931711089282309501	1050.37122148257213716249	957.84079032072546278087	966.37929374736587556649	1009.10719823386585858316	861.04101881713037691668	1007.37924989436556444389	1104.35042606717715951703	7.20721578053705513867	7.12668774615953790064	7.18639628031423072230	7.04761878108659670442	6.88453354548647178390	7.08625511906522415062	7.24396585737447828990	7.27322942362727952251	7.14198421642707426127	6.37313307839096410135	981.34721603429391767470	70.12220828978419488037	6.92988773893499284025	0.33182504429011893909	935.00000000000000000000	6.88400183299999999988
996.03930806922875262899	993.56550812864629129706	1070.06603313039037672638	1069.40986847998873887633	1035.51332615760933864024	985.50566389165023384322	1027.85014638663579944478	942.06941136125463565065	1045.34028186548088346086	1093.82160208754209751447	7.25018239497543959260	7.21162612593348467671	7.18730288986630938552	7.14072888977629533121	7.06507864346719394177	7.00142650182614045828	7.18143214857062694989	7.35044507914011680319	7.16126695393718198934	6.67331528188542399960	1040.35074654689713224975	43.45922716373672782184	7.11611843018172986891	0.21864259517459769783	999.00000000000000000000	7.16716183499999999994
991.65547913239083754888	997.05422363792056517084	1077.93213025050850895070	1081.96165295330394506834	984.94677494471344614269	992.58286030512314696006	1036.67358882299157585294	992.22750379940080378560	1053.52393930720270986967	1081.32586261349217782168	7.21434132826603047306	7.24047085769512190068	7.25713275975063965006	7.13859308907096246901	7.14497648805983054388	6.94610985339010328365	7.15994829348172245886	7.11987935774510717971	7.16895767858881216572	6.71226060330592844139	1029.91004644592601535713	42.78384317719958404233	7.17138490201119466888	0.19548513626189834301	1076.00000000000000000000	7.63011975299999999989
1062.40327103335460634526	1014.18039133471250545782	1089.44076632545300142851	1075.29358164796060748358	1025.30124711373604018405	1003.50856746919649653549	1050.73592879957772083799	1043.84877920991279154350	1081.52466206723884756258	1077.61180997109811752210	7.21922262653865232096	7.26618055916000386840	7.19843256717950552570	7.31635898217860828827	7.26720479033659927381	6.71859450884152992201	7.09967969622070427249	7.43421199847402790206	7.16175654560082303179	6.99571767231867269743	1065.34198198704637605694	27.56391820300212975973	7.30973927022317242728	0.17268826958523821254	1074.00000000000000000000	7.51503171500000000018
1098.87287227391433930279	1034.74967998840470206900	1095.97456255170946093358	1073.73186114729118889599	1125.49078822399216859296	1020.14479625643792681799	1074.58680241623005713336	1136.82706964148698958184	1115.94552395744017303514	1057.11157886801586958114	7.14232581954509271327	7.29342910307178993179	7.21867437601307671002	7.53940578218292393239	7.47833795573671400447	6.71408790351958056908	7.01102932220194574597	7.47354079222861828954	7.14638049460474861219	7.34763284899771740299	1118.71100380271580831959	35.25450011624240678754	7.55708303305989789484	0.23681166527802238984	1140.00000000000000000000	7.86159871100000000018
1103.85304475929307699289	1055.30518952135011812032	1083.21948197955845927254	1067.02665615867188497745	1145.62943104056223253551	1032.80634688725994796421	1095.80938244657528457537	1201.09927847818357626863	1148.57668530359539715846	1033.09499058900426682328	7.03370636777269453432	7.29455128327814864009	7.24839754219562593107	7.37860348455050037977	7.68641002662580063998	6.73331350482875651275	6.92401732312152695670	7.43611312370091576129	7.11817731075911985794	7.73935914754779474833	1130.53145047578201287664	51.82429864200922488282	7.70338476979972254337	0.33928860011468399039	1132.00000000000000000000	7.71220141000000000003
815.75813060133458520795	968.20797300042264010855	1028.60825255271614686592	992.08164091441972143315	987.88442285818842103495	959.08412676969956894846	1014.97498181713632448009	835.99887501326763050713	960.02004412854756942863	1125.55045535126575639850	6.98815642422313487714	7.01984102200478837785	7.18663258875422883420	6.94989292600868218026	6.79953489452569703744	7.05443330429641146662	7.25420653336165521807	7.38245665850938173266	7.15257209292715512294	6.03304882004057674294	963.65028767365946782419	89.91024374500510068370	6.71333353671415185120	0.45853813383975665409	835.00000000000000000000	6.03843047599999999987
941.65404914199878305681	984.60630290116021745561	1054.38971153034434635742	1038.88621270953181108254	1035.55067215600424956889	974.92679188034267234730	1028.35480546954499914136	876.13302550584178973736	999.57698306301842450239	1117.79275459561815608822	7.18742610532750347829	7.14029681170912167154	7.15999684412380332788	6.98927890587628609714	6.93743893150819124216	7.14536636329731489337	7.20192936802694916310	7.43240137253968528169	7.19354296678702670453	6.32862526820394677429	1017.17874234870675270725	65.28998989837352467935	6.91118696482171382747	0.35793456147781605508	976.00000000000000000000	6.90050502299999999993
1027.00817841458204071614	1001.85116664411675380109	1081.07588245798185511148	1057.41763748364098951527	1021.49825022049355638387	990.01771567534878432104	1047.47763281260904477676	960.06292625515325944718	1037.41644854956417010072	1102.98997654782958477426	7.24126065021489750961	7.22157484692930881631	7.15249666655305205154	7.09718520170375525213	7.12169847228180241672	6.89120936368730874211	7.12657476862527339279	7.49397957037256054469	7.21238862609586822705	6.64171572099557927515	1044.85513551974521817556	40.15484714363687344246	7.09230899178969380033	0.24351427641647553193	1067.00000000000000000000	7.48115674499999999984
1072.43130526607138364170	1020.00188124673971445944	1099.06230350752813684778	1062.89524582771895611089	1049.35030037359415722165	1005.31791352841023956532	1069.74104417145849765802	1056.11720846433829379407	1073.56692763355544517623	1083.44407421952168579793	7.22137737486456643410	7.27234552619200197432	7.15795870160597758058	7.34892826553669028947	7.32512370982316296519	6.68292037254019455350	7.04049979454636698506	7.51482993263229298933	7.21179561959107673363	6.97848159047956073664	1078.31427181250403257717	24.01847359029861896790	7.32838318296580300618	0.20349901685400616576	1118.00000000000000000000	7.77343693200000000016
