Atom	zElectronegativity	zElectronegativityFromH	zElectronegativityFromO	zMass	zValence	zRadius01	zRadius02	zRadius03	zRadius04	zRadius05	zRadius06	zRadius07	zRadius08	zRadius09	zRadius10	zRadius11	zRadius12	zRadius13	zRadius14	zXensity	zMolDensity	zFilling	zPorosity	zBulkModulus	zShearModulus	zPoissonRatio	zThermalConductivity	zThermalExpansion	zSuperconducting	zOuterPrincipal	zOuterAzimuthal	zOuterNelectron	zOuterNnonquenched	zOuterRnonquenched	zOuterFillingnonquenched	zDebyeTemp	zHubbardU	zMMSusc
OuterPrincipal	3.00000000000000000000	5.00000000000000000000	4.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.70000000000000017764	Max=	5.00000000000000000000	StdDv=	0.64031242374328489753	Skew=	0.36567514978795501168	Kurto=	2.29446757882212937218
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	230.00000000000000000000	38.00000000000000000000	400.00000000000000000000	***	Min=	38.00000000000000000000	Ave=	295.80000000000001136868	Max=	400.00000000000000000000	StdDv=	117.50217019272453455869	Skew=	-0.77767038595001913848	Kurto=	2.66566551419715747073
Coor	8.00000000000000000000	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.12000000000000010658	1.73999999999999999112	0.41999999999999998446	***	Min=	0.41999999999999998446	Ave=	0.83200000000000007283	Max=	1.73999999999999999112	StdDv=	0.44776779696624013916	Skew=	0.55080876358907149282	Kurto=	2.11779482120157025449
=================================================================================
281	...	281	...	BaWO4.000	...	Scheelites
OM	2.00000000000000000000
Atomname	Ba	W
Content	1.00000000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.54999999999999982236	-1.08000000000000007105	***	Min=	-2.54999999999999982236	Ave=	-1.81499999999999994671	Max=	-1.08000000000000007105	StdDv=	0.73499999999999987566	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Mass	137.32699999999999818101	183.84000000000000341061	***	Min=	137.32699999999999818101	Ave=	160.58350000000001500666	Max=	183.84000000000000341061	StdDv=	23.25650000000000261480	Skew=	-0.00000000000000199840	Kurto=	1.00000000000000000000
Valence	2.00000000000000000000	6.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	4.00000000000000000000	Max=	6.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius06	1.35000000000000008882	0.59999999999999997780	***	Min=	0.59999999999999997780	Ave=	0.97500000000000008882	Max=	1.35000000000000008882	StdDv=	0.37500000000000005551	Skew=	-0.00000000000000049960	Kurto=	1.00000000000000022204
Xensity	3.62000000000000010658	19.30000000000000071054	***	Min=	3.62000000000000010658	Ave=	11.46000000000000085265	Max=	19.30000000000000071054	StdDv=	7.83999999999999985789	Skew=	-0.00000000000000033307	Kurto=	1.00000000000000044409
MolDensity	0.02636000000000000149	0.10498300000000000687	***	Min=	0.02636000000000000149	Ave=	0.06567150000000000765	Max=	0.10498300000000000687	StdDv=	0.03931150000000000616	Skew=	-0.00000000000000033307	Kurto=	0.99999999999999955591
Filling	0.16360399999999999943	0.05720200000000000284	***	Min=	0.05720200000000000284	Ave=	0.11040300000000000114	Max=	0.16360399999999999943	StdDv=	0.05320099999999999829	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
BulkModulus	9.40000000000000035527	310.00000000000000000000	***	Min=	9.40000000000000035527	Ave=	159.69999999999998863132	Max=	310.00000000000000000000	StdDv=	150.30000000000001136868	Skew=	0.00000000000000033307	Kurto=	0.99999999999999955591
ShearModulus	4.90000000000000035527	161.00000000000000000000	***	Min=	4.90000000000000035527	Ave=	82.95000000000000284217	Max=	161.00000000000000000000	StdDv=	78.04999999999999715783	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
PoissonRatio	0.00000000000000000000	0.28000000000000002665	***	Min=	0.28000000000000002665	Ave=	0.28000000000000002665	Max=	0.28000000000000002665	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
ThermalConductivity	18.00000000000000000000	170.00000000000000000000	***	Min=	18.00000000000000000000	Ave=	94.00000000000000000000	Max=	170.00000000000000000000	StdDv=	76.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalExpansion	0.00002100000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001300000000000000	Max=	0.00002100000000000000	StdDv=	0.00000800000000000000	Skew=	0.00000000000000033307	Kurto=	0.99999999999999955591
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.50000000000000000000	Max=	5.00000000000000000000	StdDv=	0.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
OuterAzimuthal	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	110.00000000000000000000	400.00000000000000000000	***	Min=	110.00000000000000000000	Ave=	255.00000000000000000000	Max=	400.00000000000000000000	StdDv=	145.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Coor	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.41999999999999992895	0.41999999999999998446	***	Min=	0.41999999999999998446	Ave=	0.91999999999999992895	Max=	1.41999999999999992895	StdDv=	0.49999999999999994449	Skew=	0.00000000000000033307	Kurto=	1.00000000000000044409
=================================================================================
282	...	282	...	Ba0.900Cs0.100WO3.950	...	Scheelites
OM	1.97500000000000008882
Atomname	Ba	Cs	W
Content	0.90000000000000002220	0.10000000000000000555	1.00000000000000000000
ElectronegativityFromO	-2.54999999999999982236	-2.64999999999999991118	-1.08000000000000007105	***	Min=	-2.64999999999999991118	Ave=	-1.82000000000000006217	Max=	-1.08000000000000007105	StdDv=	0.74030399161425564092	Skew=	-0.00255099775649364480	Kurto=	1.00364671350026424257
Mass	137.32699999999999818101	132.90545199999999681495	183.84000000000000341061	***	Min=	132.90545199999999681495	Ave=	160.36242260000000214859	Max=	183.84000000000000341061	StdDv=	23.49630597509371554565	Skew=	-0.00501669711134578034	Kurto=	1.00736147079776294788
Valence	2.00000000000000000000	1.00000000000000000000	6.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	3.95000000000000017764	Max=	6.00000000000000000000	StdDv=	2.06094638455249512532	Skew=	-0.03572705652184271496	Kurto=	1.05999997921430710868
Radius06	1.35000000000000008882	1.66999999999999992895	0.59999999999999997780	***	Min=	0.59999999999999997780	Ave=	0.99100000000000010303	Max=	1.66999999999999992895	StdDv=	0.39684883772035928207	Skew=	0.10535844716774483976	Kurto=	1.20102966629253105069
Xensity	3.62000000000000010658	1.92999999999999993783	19.30000000000000071054	***	Min=	1.92999999999999993783	Ave=	11.37550000000000061107	Max=	19.30000000000000071054	StdDv=	7.93260516791299785666	Skew=	-0.00646923787298658848	Kurto=	1.00960768093923514144
MolDensity	0.02636000000000000149	0.01452200000000000019	0.10498300000000000687	***	Min=	0.01452200000000000019	Ave=	0.06507960000000000134	Max=	0.10498300000000000687	StdDv=	0.03998234050852951527	Skew=	-0.01274564570005098929	Kurto=	1.01968434338278424178
Filling	0.16360399999999999943	0.17061000000000001164	0.05720200000000000284	***	Min=	0.05720200000000000284	Ave=	0.11075329999999999897	Max=	0.17061000000000001164	StdDv=	0.05357191907436208156	Skew=	0.00238850166163961930	Kurto=	1.00340709571420583224
BulkModulus	9.40000000000000035527	1.60000000000000008882	310.00000000000000000000	***	Min=	1.60000000000000008882	Ave=	159.31000000000000227374	Max=	310.00000000000000000000	StdDv=	150.69908393882158748056	Skew=	-0.00036663102706091522	Kurto=	1.00050234371154500579
ShearModulus	4.90000000000000035527	0.00000000000000000000	161.00000000000000000000	***	Min=	4.90000000000000035527	Ave=	87.05789473684210122428	Max=	161.00000000000000000000	StdDv=	77.94182253983431962752	Skew=	-0.10540925533894565658	Kurto=	1.01111111111111107164
PoissonRatio	0.00000000000000000000	0.00000000000000000000	0.28000000000000002665	***	Min=	0.28000000000000002665	Ave=	0.28000000000000002665	Max=	0.28000000000000002665	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
ThermalConductivity	18.00000000000000000000	36.00000000000000000000	170.00000000000000000000	***	Min=	18.00000000000000000000	Ave=	94.90000000000000568434	Max=	170.00000000000000000000	StdDv=	75.19700791919848370526	Skew=	-0.00723156713718670074	Kurto=	1.00841585105637943087
ThermalExpansion	0.00002100000000000000	0.00000000000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001257894736842105	Max=	0.00002100000000000000	StdDv=	0.00000798891198358327	Skew=	0.10540925533894618393	Kurto=	1.01111111111111129368
OuterPrincipal	5.00000000000000000000	5.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.50000000000000000000	Max=	5.00000000000000000000	StdDv=	0.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	110.00000000000000000000	38.00000000000000000000	400.00000000000000000000	***	Min=	38.00000000000000000000	Ave=	251.40000000000000568434	Max=	400.00000000000000000000	StdDv=	149.38286380974224698548	Skew=	-0.03522803140246222320	Kurto=	1.05908070545524024553
Coor	8.00000000000000000000	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.41999999999999992895	1.73999999999999999112	0.41999999999999998446	***	Min=	0.41999999999999998446	Ave=	0.93599999999999994316	Max=	1.73999999999999999112	StdDv=	0.52044596261283460059	Skew=	0.05896877040885561971	Kurto=	1.10448315444724576295
=================================================================================
283	...	283	...	Ba0.875Cs0.125WO3.937	...	Scheelites
OM	1.96875000000000000000
Atomname	Ba	Cs	W
Content	0.87500000000000000000	0.12500000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.54999999999999982236	-2.64999999999999991118	-1.08000000000000007105	***	Min=	-2.64999999999999991118	Ave=	-1.82124999999999981348	Max=	-1.08000000000000007105	StdDv=	0.74161879527153284908	Skew=	-0.00308203544527346773	Kurto=	1.00438651042822657544
Mass	137.32699999999999818101	132.90545199999999681495	183.84000000000000341061	***	Min=	132.90545199999999681495	Ave=	160.30715324999999893407	Max=	183.84000000000000341061	StdDv=	23.55555181960897215276	Skew=	-0.00604627277831110144	Kurto=	1.00881850190553068458
Valence	2.00000000000000000000	1.00000000000000000000	6.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	3.93750000000000000000	Max=	6.00000000000000000000	StdDv=	2.07571523817695169356	Skew=	-0.04242166849171080667	Kurto=	1.07017209308824812197
Radius06	1.35000000000000008882	1.66999999999999992895	0.59999999999999997780	***	Min=	0.59999999999999997780	Ave=	0.99500000000000010658	Max=	1.66999999999999992895	StdDv=	0.40202611855450387512	Skew=	0.12281179656066737449	Kurto=	1.22862926017840123905
Xensity	3.62000000000000010658	1.92999999999999993783	19.30000000000000071054	***	Min=	1.92999999999999993783	Ave=	11.35437500000000099476	Max=	19.30000000000000071054	StdDv=	7.95544779439693172662	Skew=	-0.00778783968403973237	Kurto=	1.01148694620211632156
MolDensity	0.02636000000000000149	0.01452200000000000019	0.10498300000000000687	***	Min=	0.01452200000000000019	Ave=	0.06493162500000000670	Max=	0.10498300000000000687	StdDv=	0.04014693574370745838	Skew=	-0.01528224174743136876	Kurto=	1.02338041964120107785
Filling	0.16360399999999999943	0.17061000000000001164	0.05720200000000000284	***	Min=	0.05720200000000000284	Ave=	0.11084087499999999149	Max=	0.17061000000000001164	StdDv=	0.05366389097413991338	Skew=	0.00288627309253791653	Kurto=	1.00409964030606113639
BulkModulus	9.40000000000000035527	1.60000000000000008882	310.00000000000000000000	***	Min=	1.60000000000000008882	Ave=	159.21250000000000568434	Max=	310.00000000000000000000	StdDv=	150.79853229972098915823	Skew=	-0.00044458301259159283	Kurto=	1.00060811045415487541
ShearModulus	4.90000000000000035527	0.00000000000000000000	161.00000000000000000000	***	Min=	4.90000000000000035527	Ave=	88.15333333333333598603	Max=	161.00000000000000000000	StdDv=	77.87636241005496628986	Skew=	-0.13363062095621233705	Kurto=	1.01785714285714301575
PoissonRatio	0.00000000000000000000	0.00000000000000000000	0.28000000000000002665	***	Min=	0.28000000000000002665	Ave=	0.28000000000000002665	Max=	0.28000000000000002665	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
ThermalConductivity	18.00000000000000000000	36.00000000000000000000	170.00000000000000000000	***	Min=	18.00000000000000000000	Ave=	95.12500000000000000000	Max=	170.00000000000000000000	StdDv=	74.99322886101117546787	Skew=	-0.00886965208900497570	Kurto=	1.01040955616703920228
ThermalExpansion	0.00002100000000000000	0.00000000000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001246666666666667	Max=	0.00002100000000000000	StdDv=	0.00000798220242511774	Skew=	0.13363062095621255909	Kurto=	1.01785714285714345984
OuterPrincipal	5.00000000000000000000	5.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.50000000000000000000	Max=	5.00000000000000000000	StdDv=	0.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	110.00000000000000000000	38.00000000000000000000	400.00000000000000000000	***	Min=	38.00000000000000000000	Ave=	250.50000000000000000000	Max=	400.00000000000000000000	StdDv=	150.44517273744611429720	Skew=	-0.04183640489030177045	Kurto=	1.06911564942391601463
Coor	8.00000000000000000000	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.41999999999999992895	1.73999999999999999112	0.41999999999999998446	***	Min=	0.41999999999999998446	Ave=	0.93999999999999994671	Max=	1.73999999999999999112	StdDv=	0.52535702146254792400	Skew=	0.06951794234854136167	Kurto=	1.12085696282293612036
=================================================================================
284	...	284	...	Ca0.800Gd0.200MoO4.100	...	Scheelites
OM	2.04999999999999982236
Atomname	Ca	Gd	Mo
Content	0.80000000000000004441	0.20000000000000001110	1.00000000000000000000
ElectronegativityFromO	-2.43999999999999994671	-2.24000000000000021316	-1.28000000000000002665	***	Min=	-2.43999999999999994671	Ave=	-1.83999999999999985789	Max=	-1.28000000000000002665	StdDv=	0.56284989117881156773	Skew=	-0.02799605366285862207	Kurto=	1.03198653198653156338
Mass	40.07800000000000295586	157.25000000000000000000	95.95000000000000284217	***	Min=	40.07800000000000295586	Ave=	79.73120000000000118234	Max=	157.25000000000000000000	StdDv=	36.89704161799425463641	Skew=	0.47332205257651643882	Kurto=	2.50058364620461492933
Valence	2.00000000000000000000	3.00000000000000000000	6.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	4.09999999999999964473	Max=	6.00000000000000000000	StdDv=	1.92093727122985469258	Skew=	-0.05755997728143702474	Kurto=	1.06063410227598198254
Radius06	1.00000000000000000000	0.93799999999999994493	0.58999999999999996891	***	Min=	0.58999999999999996891	Ave=	0.78879999999999994564	Max=	1.00000000000000000000	StdDv=	0.19957194191569116448	Skew=	0.02163426171199356318	Kurto=	1.02523899208211277667
Xensity	1.54000000000000003553	7.90000000000000035527	10.19999999999999928946	***	Min=	1.54000000000000003553	Ave=	6.50600000000000022737	Max=	10.19999999999999928946	StdDv=	4.10872291594358962641	Skew=	-0.33898388204220686326	Kurto=	1.18162062781460575067
MolDensity	0.03842500000000000082	0.05023799999999999794	0.10630499999999999672	***	Min=	0.03842500000000000082	Ave=	0.07354630000000000889	Max=	0.10630499999999999672	StdDv=	0.03292865292127814675	Skew=	-0.02851199595306058709	Kurto=	1.03252356763486230484
Filling	0.09692900000000000127	0.10458900000000000141	0.05507499999999999896	***	Min=	0.05507499999999999896	Ave=	0.07676800000000000290	Max=	0.10458900000000000141	StdDv=	0.02180092422352777545	Skew=	0.03156456346898495191	Kurto=	1.04793902188295229294
BulkModulus	17.00000000000000000000	38.00000000000000000000	230.00000000000000000000	***	Min=	17.00000000000000000000	Ave=	125.59999999999999431566	Max=	230.00000000000000000000	StdDv=	104.56882900750107978638	Skew=	-0.00927493380278715529	Kurto=	1.01136882157616025957
ShearModulus	7.40000000000000035527	22.00000000000000000000	20.00000000000000000000	***	Min=	7.40000000000000035527	Ave=	15.16000000000000014211	Max=	22.00000000000000000000	StdDv=	6.36226374806954986241	Skew=	-0.38140218385857005412	Kurto=	1.18628704078797819754
PoissonRatio	0.30999999999999999778	0.26000000000000000888	0.30999999999999999778	***	Min=	0.26000000000000000888	Ave=	0.30499999999999999334	Max=	0.30999999999999999778	StdDv=	0.01499999999999999771	Skew=	-2.66666666666666563046	Kurto=	8.11111111111110716365
ThermalConductivity	200.00000000000000000000	11.00000000000000000000	139.00000000000000000000	***	Min=	11.00000000000000000000	Ave=	150.59999999999999431566	Max=	200.00000000000000000000	StdDv=	54.70137109798985619591	Skew=	-1.37227611708426677772	Kurto=	4.50885497359391962391
ThermalExpansion	0.00002200000000000000	0.00000900000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001220000000000000	Max=	0.00002200000000000000	StdDv=	0.00000808455317256309	Skew=	0.35309186572834239115	Kurto=	1.18064941894173580650
OuterPrincipal	3.00000000000000000000	4.00000000000000000000	4.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.60000000000000008882	Max=	4.00000000000000000000	StdDv=	0.48989794855663559847	Skew=	-0.40824829046386379439	Kurto=	1.16666666666666762886
OuterAzimuthal	1.00000000000000000000	3.00000000000000000000	1.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	1.20000000000000017764	Max=	3.00000000000000000000	StdDv=	0.59999999999999997780	Skew=	2.66666666666666651864	Kurto=	8.11111111111111071637
DebyeTemp	230.00000000000000000000	200.00000000000000000000	450.00000000000000000000	***	Min=	200.00000000000000000000	Ave=	337.00000000000000000000	Max=	450.00000000000000000000	StdDv=	113.31813623599710183498	Skew=	-0.01766454451773014078	Kurto=	1.02602791350744637633
Coor	8.00000000000000000000	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.12000000000000010658	1.05299999999999993605	0.40999999999999997558	***	Min=	0.40999999999999997558	Ave=	0.75830000000000008509	Max=	1.12000000000000010658	StdDv=	0.34881515162045362288	Skew=	0.00850139060593568807	Kurto=	1.01046061463247882628
=================================================================================
285	...	285	...	Ca0.700Gd0.300MoO4.150	...	Scheelites
OM	2.07500000000000017764
Atomname	Ca	Gd	Mo
Content	0.69999999999999995559	0.29999999999999998890	1.00000000000000000000
ElectronegativityFromO	-2.43999999999999994671	-2.24000000000000021316	-1.28000000000000002665	***	Min=	-2.43999999999999994671	Ave=	-1.83000000000000007105	Max=	-1.28000000000000002665	StdDv=	0.55380501984001551108	Skew=	-0.03882203339444745271	Kurto=	1.04664141955622325142
Mass	40.07800000000000295586	157.25000000000000000000	95.95000000000000284217	***	Min=	40.07800000000000295586	Ave=	85.58979999999999677129	Max=	157.25000000000000000000	StdDv=	39.35616711977932880018	Skew=	0.37336294713597878436	Kurto=	2.27705232766724252613
Valence	2.00000000000000000000	3.00000000000000000000	6.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	4.15000000000000035527	Max=	6.00000000000000000000	StdDv=	1.87816399709929471307	Skew=	-0.08161988799607439171	Kurto=	1.09277917104696808970
Radius06	1.00000000000000000000	0.93799999999999994493	0.58999999999999996891	***	Min=	0.58999999999999996891	Ave=	0.78569999999999995399	Max=	1.00000000000000000000	StdDv=	0.19672851852235354042	Skew=	0.02980840904140241721	Kurto=	1.03632374703273733019
Xensity	1.54000000000000003553	7.90000000000000035527	10.19999999999999928946	***	Min=	1.54000000000000003553	Ave=	6.82399999999999984368	Max=	10.19999999999999928946	StdDv=	3.95532350130807852651	Skew=	-0.52054205890885885122	Kurto=	1.38097676377114808588
MolDensity	0.03842500000000000082	0.05023799999999999794	0.10630499999999999672	***	Min=	0.03842500000000000082	Ave=	0.07413694999999999313	Max=	0.10630499999999999672	StdDv=	0.03239499764697475331	Skew=	-0.03955659798773780711	Kurto=	1.04747187150908849240
Filling	0.09692900000000000127	0.10458900000000000141	0.05507499999999999896	***	Min=	0.05507499999999999896	Ave=	0.07715099999999999736	Max=	0.10458900000000000141	StdDv=	0.02221510103510672754	Skew=	0.03893902354613709704	Kurto=	1.05654973757077508267
BulkModulus	17.00000000000000000000	38.00000000000000000000	230.00000000000000000000	***	Min=	17.00000000000000000000	Ave=	126.65000000000000568434	Max=	230.00000000000000000000	StdDv=	103.57377805216917465714	Skew=	-0.01257134553134703348	Kurto=	1.01584109323803484237
ShearModulus	7.40000000000000035527	22.00000000000000000000	20.00000000000000000000	***	Min=	7.40000000000000035527	Ave=	15.89000000000000056843	Max=	22.00000000000000000000	StdDv=	6.26688918044670728591	Skew=	-0.59017887808006330719	Kurto=	1.40696867048516027765
PoissonRatio	0.30999999999999999778	0.26000000000000000888	0.30999999999999999778	***	Min=	0.26000000000000000888	Ave=	0.30249999999999999112	Max=	0.30999999999999999778	StdDv=	0.01785357107135712024	Skew=	-1.96039211763921228382	Kurto=	4.84313725490195690071
ThermalConductivity	200.00000000000000000000	11.00000000000000000000	139.00000000000000000000	***	Min=	11.00000000000000000000	Ave=	141.15000000000000568434	Max=	200.00000000000000000000	StdDv=	61.28072698654936800722	Skew=	-1.12702452174612877123	Kurto=	3.34960082301282557893
ThermalExpansion	0.00002200000000000000	0.00000900000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001155000000000000	Max=	0.00002200000000000000	StdDv=	0.00000778765048008705	Skew=	0.54290581833935336320	Kurto=	1.38670591568859191689
OuterPrincipal	3.00000000000000000000	4.00000000000000000000	4.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.64999999999999991118	Max=	4.00000000000000000000	StdDv=	0.47696960070847282953	Skew=	-0.62897090203315020318	Kurto=	1.39560439560439486506
OuterAzimuthal	1.00000000000000000000	3.00000000000000000000	1.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	1.29999999999999982236	Max=	3.00000000000000000000	StdDv=	0.71414284285428497601	Skew=	1.96039211763921494835	Kurto=	4.84313725490196400614
DebyeTemp	230.00000000000000000000	200.00000000000000000000	450.00000000000000000000	***	Min=	200.00000000000000000000	Ave=	335.50000000000000000000	Max=	450.00000000000000000000	StdDv=	114.91192279306791590443	Skew=	-0.02213992465661390741	Kurto=	1.03152909945794646340
Coor	8.00000000000000000000	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.12000000000000010658	1.05299999999999993605	0.40999999999999997558	***	Min=	0.40999999999999997558	Ave=	0.75494999999999989893	Max=	1.12000000000000010658	StdDv=	0.34563253246764841231	Skew=	0.01150739810630635462	Kurto=	1.01453797125683875535
=================================================================================
286	...	286	...	Ca0.600Gd0.400MoO4.200	...	Scheelites
OM	2.10000000000000008882
Atomname	Ca	Gd	Mo
Content	0.59999999999999997780	0.40000000000000002220	1.00000000000000000000
ElectronegativityFromO	-2.43999999999999994671	-2.24000000000000021316	-1.28000000000000002665	***	Min=	-2.43999999999999994671	Ave=	-1.82000000000000028422	Max=	-1.28000000000000002665	StdDv=	0.54442630355264798325	Skew=	-0.04699817838969949646	Kurto=	1.05935736257492019163
Mass	40.07800000000000295586	157.25000000000000000000	95.95000000000000284217	***	Min=	40.07800000000000295586	Ave=	91.44840000000000657110	Max=	157.25000000000000000000	StdDv=	40.83843425793892834008	Skew=	0.24018917864676772589	Kurto=	2.09920176076126807629
Valence	2.00000000000000000000	3.00000000000000000000	6.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	4.20000000000000017764	Max=	6.00000000000000000000	StdDv=	1.83303027798233597601	Skew=	-0.10131544903813938241	Kurto=	1.12414965986394532749
Radius06	1.00000000000000000000	0.93799999999999994493	0.58999999999999996891	***	Min=	0.58999999999999996891	Ave=	0.78259999999999996234	Max=	1.00000000000000000000	StdDv=	0.19379380795061537657	Skew=	0.03583444972213717383	Kurto=	1.04560326123408442456
Xensity	1.54000000000000003553	7.90000000000000035527	10.19999999999999928946	***	Min=	1.54000000000000003553	Ave=	7.14199999999999945999	Max=	10.19999999999999928946	StdDv=	3.76899403024202150903	Skew=	-0.71640095150051896766	Kurto=	1.68117809447567179149
MolDensity	0.03842500000000000082	0.05023799999999999794	0.10630499999999999672	***	Min=	0.03842500000000000082	Ave=	0.07472760000000000513	Max=	0.10630499999999999672	StdDv=	0.03184144825600745271	Skew=	-0.04791288023921130845	Kurto=	1.06047689994248406364
Filling	0.09692900000000000127	0.10458900000000000141	0.05507499999999999896	***	Min=	0.05507499999999999896	Ave=	0.07753399999999999181	Max=	0.10458900000000000141	StdDv=	0.02261521065566270833	Skew=	0.04194815078838881606	Kurto=	1.05826699644191624117
BulkModulus	17.00000000000000000000	38.00000000000000000000	230.00000000000000000000	***	Min=	17.00000000000000000000	Ave=	127.70000000000000284217	Max=	230.00000000000000000000	StdDv=	102.55832486931521430051	Skew=	-0.01484976224484169105	Kurto=	1.01923550083586800241
ShearModulus	7.40000000000000035527	22.00000000000000000000	20.00000000000000000000	***	Min=	7.40000000000000035527	Ave=	16.62000000000000099476	Max=	22.00000000000000000000	StdDv=	6.08305844127770978247	Skew=	-0.82046146593576263495	Kurto=	1.75330564921271658818
PoissonRatio	0.30999999999999999778	0.26000000000000000888	0.30999999999999999778	***	Min=	0.26000000000000000888	Ave=	0.30000000000000004441	Max=	0.30999999999999999778	StdDv=	0.01999999999999999695	Skew=	-1.50000000000000688338	Kurto=	3.25000000000001376677
ThermalConductivity	200.00000000000000000000	11.00000000000000000000	139.00000000000000000000	***	Min=	11.00000000000000000000	Ave=	131.69999999999998863132	Max=	200.00000000000000000000	StdDv=	65.87723430746011388237	Skew=	-0.89510320305087143211	Kurto=	2.60051436514432410263
ThermalExpansion	0.00002200000000000000	0.00000900000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001090000000000000	Max=	0.00002200000000000000	StdDv=	0.00000742226380560540	Skew=	0.74892053590121321349	Kurto=	1.70110116349157403093
