Atom	zElectronegativity	zElectronegativityFromH	zElectronegativityFromO	zMass	zValence	zRadius01	zRadius02	zRadius03	zRadius04	zRadius05	zRadius06	zRadius07	zRadius08	zRadius09	zRadius10	zRadius11	zRadius12	zRadius13	zRadius14	zXensity	zMolDensity	zFilling	zPorosity	zBulkModulus	zShearModulus	zPoissonRatio	zThermalConductivity	zThermalExpansion	zSuperconducting	zOuterPrincipal	zOuterAzimuthal	zOuterNelectron	zOuterNnonquenched	zOuterRnonquenched	zOuterFillingnonquenched	zDebyeTemp	zHubbardU	zMMSusc
PoissonRatio	0.28000000000000000000	0.40000000000000000001	0.28000000000000000000	***	Min=	0.28000000000000000000	Ave=	0.33520000000000000002	Max=	0.40000000000000000001	StdDv=	0.05980769181301013894	Skew=	0.16051447078102560047	Kurto=	1.02576489533011272156
ThermalConductivity	13.00000000000000000000	54.00000000000000000000	170.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	38.13999999999999999944	Max=	170.00000000000000000000	StdDv=	33.57380526541488117639	Skew=	2.26181252386071352032	Kurto=	9.69731622883776112412
ThermalExpansion	0.00000700000000000000	0.00000700000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00000692000000000000	Max=	0.00000700000000000000	StdDv=	0.00000039191835884531	Skew=	-4.69485534033442468817	Kurto=	23.04166666666666666609
OuterPrincipal	4.00000000000000000000	4.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.00000000000000000000	Max=	4.00000000000000000000	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
OuterAzimuthal	3.00000000000000000000	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.07999999999999999993	Max=	3.00000000000000000000	StdDv=	0.99679486355016898232	Skew=	-0.16051447078102560093	Kurto=	1.02576489533011272145
DebyeTemp	200.00000000000000000000	275.00000000000000000000	400.00000000000000000000	***	Min=	200.00000000000000000000	Ave=	242.50000000000000000000	Max=	400.00000000000000000000	StdDv=	48.79805323985783759022	Skew=	1.15049122979374255759	Kurto=	4.71901543803087606234
Coor	8.00000000000000000000	4.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	-0.00000000000000000001	Kurto=	1.00000000000000000000
Radius	1.12600000000000000002	0.47999999999999999999	0.41999999999999999999	***	Min=	0.41999999999999999999	Ave=	0.80060000000000000001	Max=	1.12600000000000000002	StdDv=	0.32560350120967679793	Skew=	-0.00393989257705246503	Kurto=	1.00579688748785904605
!!!	Ea=	1330.42737800000000003564	Log10A=	6.87063515599999999990
=================================================================================
273	...	273	...	NdNb0.920W0.080O4.040	...	Scheelites
OM	2.01999999999999999998
Atomname	Nd	Nb	W
Content	1.00000000000000000000	0.92000000000000000002	0.08000000000000000000
ElectronegativityFromO	-2.29999999999999999996	-1.84000000000000000003	-1.08000000000000000004	***	Min=	-2.29999999999999999996	Ave=	-2.03960000000000000000	Max=	-1.08000000000000000004	StdDv=	0.29843565470633699063	Skew=	1.13524309782697584831	Kurto=	4.65767340612282522427
Mass	144.24200000000000000677	92.90637000000000000205	183.83999999999999999667	***	Min=	92.90637000000000000205	Ave=	122.21153020000000000156	Max=	183.83999999999999999667	StdDv=	28.10049896353909869642	Skew=	0.14115296132513709782	Kurto=	1.65838900405025355903
Valence	3.00000000000000000000	5.00000000000000000000	6.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	4.03999999999999999997	Max=	6.00000000000000000000	StdDv=	1.05754432531218283688	Skew=	0.12321037148592820735	Kurto=	1.25193562845757581318
Radius06	0.98300000000000000003	0.63999999999999999999	0.60000000000000000002	***	Min=	0.60000000000000000002	Ave=	0.80990000000000000001	Max=	0.98300000000000000003	StdDv=	0.17326999163155748248	Skew=	-0.00625812636170445081	Kurto=	1.00942674026471181016
Xensity	7.01000000000000000021	8.56999999999999999972	19.29999999999999999931	***	Min=	7.01000000000000000021	Ave=	8.21919999999999999988	Max=	19.29999999999999999931	StdDv=	2.38726943598748400665	Skew=	3.93656574602283871071	Kurto=	18.59999703269762751263
MolDensity	0.04859900000000000000	0.09224300000000000000	0.10498300000000000000	***	Min=	0.04859900000000000000	Ave=	0.07093060000000000000	Max=	0.10498300000000000000	StdDv=	0.02246493441432669752	Skew=	0.04093286151794074195	Kurto=	1.07202428595211931607
Filling	0.11644600000000000000	0.06099800000000000000	0.05720200000000000000	***	Min=	0.05720200000000000000	Ave=	0.08857016000000000001	Max=	0.11644600000000000000	StdDv=	0.02788534973017910708	Skew=	-0.00212311007719614435	Kurto=	1.00304710281963789552
BulkModulus	32.00000000000000000000	170.00000000000000000000	310.00000000000000000000	***	Min=	32.00000000000000000000	Ave=	106.60000000000000000555	Max=	310.00000000000000000000	StdDv=	79.28707334742530399296	Skew=	0.49403787444428570562	Kurto=	2.31233433603625699497
ShearModulus	16.00000000000000000000	38.00000000000000000000	161.00000000000000000000	***	Min=	16.00000000000000000000	Ave=	31.92000000000000000007	Max=	161.00000000000000000000	StdDv=	28.46389994361278666726	Skew=	3.64738666002855730329	Kurto=	16.96668592347186898216
PoissonRatio	0.28000000000000000000	0.40000000000000000001	0.28000000000000000000	***	Min=	0.28000000000000000000	Ave=	0.33520000000000000002	Max=	0.40000000000000000001	StdDv=	0.05980769181301013894	Skew=	0.16051447078102560047	Kurto=	1.02576489533011272156
ThermalConductivity	17.00000000000000000000	54.00000000000000000000	170.00000000000000000000	***	Min=	17.00000000000000000000	Ave=	40.13999999999999999944	Max=	170.00000000000000000000	StdDv=	32.10358858445578821711	Skew=	2.49721130806295857026	Kurto=	10.85990109729554621825
ThermalExpansion	0.00001000000000000000	0.00000700000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00000842000000000000	Max=	0.00001000000000000000	StdDv=	0.00000162591512693621	Skew=	-0.21986151856170595346	Kurto=	1.49650942294057395852
OuterPrincipal	4.00000000000000000000	4.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.00000000000000000000	Max=	4.00000000000000000000	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
OuterAzimuthal	3.00000000000000000000	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.07999999999999999993	Max=	3.00000000000000000000	StdDv=	0.99679486355016898232	Skew=	-0.16051447078102560093	Kurto=	1.02576489533011272145
DebyeTemp	200.00000000000000000000	275.00000000000000000000	400.00000000000000000000	***	Min=	200.00000000000000000000	Ave=	242.50000000000000000000	Max=	400.00000000000000000000	StdDv=	48.79805323985783759022	Skew=	1.15049122979374255759	Kurto=	4.71901543803087606234
Coor	8.00000000000000000000	4.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	-0.00000000000000000001	Kurto=	1.00000000000000000000
Radius	1.10899999999999999999	0.47999999999999999999	0.41999999999999999999	***	Min=	0.41999999999999999999	Ave=	0.79210000000000000000	Max=	1.10899999999999999999	StdDv=	0.31710895603877226349	Skew=	-0.00415912772115619095	Kurto=	1.00613486930221440534
!!!	Ea=	1414.59574000000000004729	Log10A=	7.15312084500000000022
=================================================================================
274	...	274	...	LaNbO4.000	...	Scheelites
OM	2.00000000000000000000
Atomname	La	Nb
Content	1.00000000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.33999999999999999992	-1.84000000000000000003	***	Min=	-2.33999999999999999992	Ave=	-2.08999999999999999992	Max=	-1.84000000000000000003	StdDv=	0.24999999999999999995	Skew=	-0.00000000000000000065	Kurto=	1.00000000000000000000
Mass	138.90546999999999999709	92.90637000000000000205	***	Min=	92.90637000000000000205	Ave=	115.90592000000000000304	Max=	138.90546999999999999709	StdDv=	22.99954999999999999752	Skew=	-0.00000000000000000041	Kurto=	0.99999999999999999989
Valence	3.00000000000000000000	5.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	4.00000000000000000000	Max=	5.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius06	1.03200000000000000002	0.63999999999999999999	***	Min=	0.63999999999999999999	Ave=	0.83600000000000000000	Max=	1.03200000000000000002	StdDv=	0.19600000000000000001	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Xensity	6.15000000000000000009	8.56999999999999999972	***	Min=	6.15000000000000000009	Ave=	7.35999999999999999969	Max=	8.56999999999999999972	StdDv=	1.20999999999999999982	Skew=	0.00000000000000000057	Kurto=	1.00000000000000000011
MolDensity	0.04427500000000000000	0.09224300000000000000	***	Min=	0.04427500000000000000	Ave=	0.06825900000000000000	Max=	0.09224300000000000000	StdDv=	0.02398400000000000000	Skew=	0.00000000000000000024	Kurto=	1.00000000000000000011
Filling	0.12275400000000000000	0.06099800000000000000	***	Min=	0.06099800000000000000	Ave=	0.09187600000000000000	Max=	0.12275400000000000000	StdDv=	0.03087800000000000000	Skew=	0.00000000000000000033	Kurto=	1.00000000000000000000
BulkModulus	28.00000000000000000000	170.00000000000000000000	***	Min=	28.00000000000000000000	Ave=	99.00000000000000000000	Max=	170.00000000000000000000	StdDv=	71.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ShearModulus	14.00000000000000000000	38.00000000000000000000	***	Min=	14.00000000000000000000	Ave=	26.00000000000000000000	Max=	38.00000000000000000000	StdDv=	12.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
PoissonRatio	0.28000000000000000000	0.40000000000000000001	***	Min=	0.28000000000000000000	Ave=	0.34000000000000000000	Max=	0.40000000000000000001	StdDv=	0.06000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalConductivity	13.00000000000000000000	54.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	33.50000000000000000000	Max=	54.00000000000000000000	StdDv=	20.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalExpansion	0.00001200000000000000	0.00000700000000000000	***	Min=	0.00000700000000000000	Ave=	0.00000950000000000000	Max=	0.00001200000000000000	StdDv=	0.00000250000000000000	Skew=	-0.00000000000000000057	Kurto=	1.00000000000000000011
OuterPrincipal	5.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.50000000000000000000	Max=	5.00000000000000000000	StdDv=	0.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
OuterAzimuthal	1.00000000000000000000	1.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	1.00000000000000000000	Max=	1.00000000000000000000	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
DebyeTemp	142.00000000000000000000	275.00000000000000000000	***	Min=	142.00000000000000000000	Ave=	208.50000000000000000000	Max=	275.00000000000000000000	StdDv=	66.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Coor	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.15999999999999999997	0.47999999999999999999	***	Min=	0.47999999999999999999	Ave=	0.81999999999999999999	Max=	1.15999999999999999997	StdDv=	0.34000000000000000000	Skew=	-0.00000000000000000008	Kurto=	0.99999999999999999989
!!!	Ea=	965.41541749999999999510	Log10A=	2.53846105100000000001
=================================================================================
275	...	275	...	PrNbO4.000	...	Scheelites
OM	2.00000000000000000000
Atomname	Pr	Nb
Content	1.00000000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.30999999999999999995	-1.84000000000000000003	***	Min=	-2.30999999999999999995	Ave=	-2.07500000000000000004	Max=	-1.84000000000000000003	StdDv=	0.23499999999999999996	Skew=	0.00000000000000000065	Kurto=	1.00000000000000000000
Mass	140.90765999999999999459	92.90637000000000000205	***	Min=	92.90637000000000000205	Ave=	116.90701500000000000179	Max=	140.90765999999999999459	StdDv=	24.00064499999999999627	Skew=	-0.00000000000000000041	Kurto=	0.99999999999999999989
Valence	3.00000000000000000000	5.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	4.00000000000000000000	Max=	5.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius06	0.99000000000000000001	0.63999999999999999999	***	Min=	0.63999999999999999999	Ave=	0.81500000000000000000	Max=	0.99000000000000000001	StdDv=	0.17500000000000000001	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Xensity	6.76999999999999999998	8.56999999999999999972	***	Min=	6.76999999999999999998	Ave=	7.67000000000000000007	Max=	8.56999999999999999972	StdDv=	0.89999999999999999987	Skew=	-0.00000000000000000065	Kurto=	1.00000000000000000000
MolDensity	0.04804600000000000000	0.09224300000000000000	***	Min=	0.04804600000000000000	Ave=	0.07014450000000000000	Max=	0.09224300000000000000	StdDv=	0.02209850000000000000	Skew=	-0.00000000000000000024	Kurto=	1.00000000000000000011
Filling	0.11759800000000000000	0.06099800000000000000	***	Min=	0.06099800000000000000	Ave=	0.08929800000000000000	Max=	0.11759800000000000000	StdDv=	0.02830000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
BulkModulus	29.00000000000000000000	170.00000000000000000000	***	Min=	29.00000000000000000000	Ave=	99.50000000000000000000	Max=	170.00000000000000000000	StdDv=	70.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ShearModulus	15.00000000000000000000	38.00000000000000000000	***	Min=	15.00000000000000000000	Ave=	26.50000000000000000000	Max=	38.00000000000000000000	StdDv=	11.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
PoissonRatio	0.28000000000000000000	0.40000000000000000001	***	Min=	0.28000000000000000000	Ave=	0.34000000000000000000	Max=	0.40000000000000000001	StdDv=	0.06000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalConductivity	13.00000000000000000000	54.00000000000000000000	***	Min=	13.00000000000000000000	Ave=	33.50000000000000000000	Max=	54.00000000000000000000	StdDv=	20.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalExpansion	0.00000700000000000000	0.00000700000000000000	***	Min=	0.00000700000000000000	Ave=	0.00000700000000000000	Max=	0.00000700000000000000	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
OuterPrincipal	4.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.00000000000000000000	Max=	4.00000000000000000000	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
OuterAzimuthal	3.00000000000000000000	1.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	200.00000000000000000000	275.00000000000000000000	***	Min=	200.00000000000000000000	Ave=	237.50000000000000000000	Max=	275.00000000000000000000	StdDv=	37.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Coor	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.12600000000000000002	0.47999999999999999999	***	Min=	0.47999999999999999999	Ave=	0.80300000000000000002	Max=	1.12600000000000000002	StdDv=	0.32300000000000000003	Skew=	-0.00000000000000000016	Kurto=	0.99999999999999999978
!!!	Ea=	1038.39545900000000000496	Log10A=	2.30086686399999999992
=================================================================================
276	...	276	...	NdNbO4.000	...	Scheelites
OM	2.00000000000000000000
Atomname	Nd	Nb
Content	1.00000000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.29999999999999999996	-1.84000000000000000003	***	Min=	-2.29999999999999999996	Ave=	-2.06999999999999999994	Max=	-1.84000000000000000003	StdDv=	0.22999999999999999996	Skew=	-0.00000000000000000065	Kurto=	1.00000000000000000000
Mass	144.24200000000000000677	92.90637000000000000205	***	Min=	92.90637000000000000205	Ave=	118.57418500000000000094	Max=	144.24200000000000000677	StdDv=	25.66781500000000000236	Skew=	0.00000000000000000033	Kurto=	1.00000000000000000000
Valence	3.00000000000000000000	5.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	4.00000000000000000000	Max=	5.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius06	0.98300000000000000003	0.63999999999999999999	***	Min=	0.63999999999999999999	Ave=	0.81149999999999999998	Max=	0.98300000000000000003	StdDv=	0.17150000000000000002	Skew=	0.00000000000000000041	Kurto=	0.99999999999999999989
Xensity	7.01000000000000000021	8.56999999999999999972	***	Min=	7.01000000000000000021	Ave=	7.78999999999999999997	Max=	8.56999999999999999972	StdDv=	0.77999999999999999976	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
MolDensity	0.04859900000000000000	0.09224300000000000000	***	Min=	0.04859900000000000000	Ave=	0.07042100000000000000	Max=	0.09224300000000000000	StdDv=	0.02182200000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Filling	0.11644600000000000000	0.06099800000000000000	***	Min=	0.06099800000000000000	Ave=	0.08872200000000000000	Max=	0.11644600000000000000	StdDv=	0.02772400000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
BulkModulus	32.00000000000000000000	170.00000000000000000000	***	Min=	32.00000000000000000000	Ave=	101.00000000000000000000	Max=	170.00000000000000000000	StdDv=	69.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ShearModulus	16.00000000000000000000	38.00000000000000000000	***	Min=	16.00000000000000000000	Ave=	27.00000000000000000000	Max=	38.00000000000000000000	StdDv=	11.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
PoissonRatio	0.28000000000000000000	0.40000000000000000001	***	Min=	0.28000000000000000000	Ave=	0.34000000000000000000	Max=	0.40000000000000000001	StdDv=	0.06000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalConductivity	17.00000000000000000000	54.00000000000000000000	***	Min=	17.00000000000000000000	Ave=	35.50000000000000000000	Max=	54.00000000000000000000	StdDv=	18.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalExpansion	0.00001000000000000000	0.00000700000000000000	***	Min=	0.00000700000000000000	Ave=	0.00000850000000000000	Max=	0.00001000000000000000	StdDv=	0.00000150000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
OuterPrincipal	4.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	4.00000000000000000000	Max=	4.00000000000000000000	StdDv=	0.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	100000000000000000.00000000000000000000
OuterAzimuthal	3.00000000000000000000	1.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	200.00000000000000000000	275.00000000000000000000	***	Min=	200.00000000000000000000	Ave=	237.50000000000000000000	Max=	275.00000000000000000000	StdDv=	37.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Coor	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.10899999999999999999	0.47999999999999999999	***	Min=	0.47999999999999999999	Ave=	0.79450000000000000000	Max=	1.10899999999999999999	StdDv=	0.31450000000000000001	Skew=	-0.00000000000000000016	Kurto=	0.99999999999999999978
!!!	Ea=	862.08163860000000000561	Log10A=	3.00949541300000000007
=================================================================================
277	...	277	...	CaWO4.000	...	Scheelites
OM	2.00000000000000000000
Atomname	Ca	W
Content	1.00000000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.44000000000000000005	-1.08000000000000000004	***	Min=	-2.44000000000000000005	Ave=	-1.75999999999999999999	Max=	-1.08000000000000000004	StdDv=	0.68000000000000000001	Skew=	-0.00000000000000000024	Kurto=	1.00000000000000000011
Mass	40.07799999999999999989	183.83999999999999999667	***	Min=	40.07799999999999999989	Ave=	111.95899999999999999828	Max=	183.83999999999999999667	StdDv=	71.88099999999999999839	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Valence	2.00000000000000000000	6.00000000000000000000	***	Min=	2.00000000000000000000	Ave=	4.00000000000000000000	Max=	6.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius06	1.00000000000000000000	0.60000000000000000002	***	Min=	0.60000000000000000002	Ave=	0.80000000000000000001	Max=	1.00000000000000000000	StdDv=	0.19999999999999999999	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Xensity	1.53999999999999999997	19.29999999999999999931	***	Min=	1.53999999999999999997	Ave=	10.42000000000000000007	Max=	19.29999999999999999931	StdDv=	8.87999999999999999924	Skew=	-0.00000000000000000016	Kurto=	1.00000000000000000022
MolDensity	0.03842500000000000000	0.10498300000000000000	***	Min=	0.03842500000000000000	Ave=	0.07170400000000000000	Max=	0.10498300000000000000	StdDv=	0.03327900000000000000	Skew=	0.00000000000000000033	Kurto=	1.00000000000000000000
Filling	0.09692900000000000000	0.05720200000000000000	***	Min=	0.05720200000000000000	Ave=	0.07706550000000000000	Max=	0.09692900000000000000	StdDv=	0.01986350000000000000	Skew=	-0.00000000000000000033	Kurto=	1.00000000000000000000
BulkModulus	17.00000000000000000000	310.00000000000000000000	***	Min=	17.00000000000000000000	Ave=	163.50000000000000000000	Max=	310.00000000000000000000	StdDv=	146.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ShearModulus	7.40000000000000000009	161.00000000000000000000	***	Min=	7.40000000000000000009	Ave=	84.19999999999999999722	Max=	161.00000000000000000000	StdDv=	76.79999999999999999584	Skew=	0.00000000000000000016	Kurto=	1.00000000000000000022
PoissonRatio	0.31000000000000000000	0.28000000000000000000	***	Min=	0.28000000000000000000	Ave=	0.29500000000000000002	Max=	0.31000000000000000000	StdDv=	0.01500000000000000000	Skew=	-0.00000000000000000268	Kurto=	0.99999999999999999989
ThermalConductivity	200.00000000000000000000	170.00000000000000000000	***	Min=	170.00000000000000000000	Ave=	185.00000000000000000000	Max=	200.00000000000000000000	StdDv=	15.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
ThermalExpansion	0.00002200000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001350000000000000	Max=	0.00002200000000000000	StdDv=	0.00000850000000000000	Skew=	-0.00000000000000000016	Kurto=	1.00000000000000000022
OuterPrincipal	3.00000000000000000000	4.00000000000000000000	***	Min=	3.00000000000000000000	Ave=	3.50000000000000000000	Max=	4.00000000000000000000	StdDv=	0.50000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
OuterAzimuthal	1.00000000000000000000	3.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	2.00000000000000000000	Max=	3.00000000000000000000	StdDv=	1.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
DebyeTemp	230.00000000000000000000	400.00000000000000000000	***	Min=	230.00000000000000000000	Ave=	315.00000000000000000000	Max=	400.00000000000000000000	StdDv=	85.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Coor	8.00000000000000000000	4.00000000000000000000	***	Min=	4.00000000000000000000	Ave=	6.00000000000000000000	Max=	8.00000000000000000000	StdDv=	2.00000000000000000000	Skew=	0.00000000000000000000	Kurto=	1.00000000000000000000
Radius	1.12000000000000000000	0.41999999999999999999	***	Min=	0.41999999999999999999	Ave=	0.76999999999999999998	Max=	1.12000000000000000000	StdDv=	0.34999999999999999999	Skew=	0.00000000000000000016	Kurto=	1.00000000000000000022
!!!	Ea=	1547.95223400000000002485	Log10A=	5.62259429799999999999
=================================================================================
278	...	278	...	Ca0.900Cs0.100WO3.950	...	Scheelites
OM	1.97500000000000000002
Atomname	Ca	Cs	W
Content	0.89999999999999999998	0.10000000000000000000	1.00000000000000000000
ElectronegativityFromO	-2.44000000000000000005	-2.65000000000000000009	-1.08000000000000000004	***	Min=	-2.65000000000000000009	Ave=	-1.77049999999999999999	Max=	-1.08000000000000000004	StdDv=	0.69193551000075144284	Skew=	-0.01341545209408370504	Kurto=	1.02078980954813318285
Mass	40.07799999999999999989	132.90545200000000000684	183.83999999999999999667	***	Min=	40.07799999999999999989	Ave=	116.60037259999999999932	Max=	183.83999999999999999667	StdDv=	70.06375386679894729652	Skew=	-0.14369729348463607243	Kurto=	1.06458871398867756437
Valence	2.00000000000000000000	1.00000000000000000000	6.00000000000000000000	***	Min=	1.00000000000000000000	Ave=	3.95000000000000000004	Max=	6.00000000000000000000	StdDv=	2.06094638455249485405	Skew=	-0.03572705652184241694	Kurto=	1.05999997921430776223
Radius06	1.00000000000000000000	1.66999999999999999996	0.60000000000000000002	***	Min=	0.60000000000000000002	Ave=	0.83350000000000000000	Max=	1.66999999999999999996	StdDv=	0.27335462315461211163	Skew=	1.22286064876956706107	Kurto=	4.71272221367187099834
Xensity	1.53999999999999999997	1.92999999999999999995	19.29999999999999999931	***	Min=	1.53999999999999999997	Ave=	10.43950000000000000004	Max=	19.29999999999999999931	StdDv=	8.86088622825053543689	Skew=	-0.00025844138126581608	Kurto=	1.00033650424315356169
MolDensity	0.03842500000000000000	0.01452200000000000000	0.10498300000000000000	***	Min=	0.01452200000000000000	Ave=	0.07050885000000000000	Max=	0.10498300000000000000	StdDv=	0.03484505591368020749	Skew=	-0.07447129467465033893	Kurto=	1.13572279017098589499
Filling	0.09692900000000000000	0.17061000000000000000	0.05720200000000000000	***	Min=	0.05720200000000000000	Ave=	0.08074955000000000000	Max=	0.17061000000000000000	StdDv=	0.02826282275795360112	Skew=	1.40229658305773511305	Kurto=	5.39880358455335842205
BulkModulus	17.00000000000000000000	1.60000000000000000002	310.00000000000000000000	***	Min=	1.60000000000000000002	Ave=	162.72999999999999999611	Max=	310.00000000000000000000	StdDv=	147.30622899253106601603	Skew=	-0.00151624999527449271	Kurto=	1.00213451538117160776
ShearModulus	7.40000000000000000009	0.00000000000000000000	161.00000000000000000000	***	Min=	7.40000000000000000009	Ave=	88.24210526315789474006	Max=	161.00000000000000000000	StdDv=	76.69355504239943138040	Skew=	-0.10540925533894597780	Kurto=	1.01111111111111111088
PoissonRatio	0.31000000000000000000	0.00000000000000000000	0.28000000000000000000	***	Min=	0.28000000000000000000	Ave=	0.29421052631578947372	Max=	0.31000000000000000000	StdDv=	0.01497920996921863894	Skew=	0.10540925533894597144	Kurto=	1.01111111111111111023
ThermalConductivity	200.00000000000000000000	36.00000000000000000000	170.00000000000000000000	***	Min=	36.00000000000000000000	Ave=	176.80000000000000000278	Max=	200.00000000000000000000	StdDv=	35.44799006996024309107	Skew=	-3.01068365069314073995	Kurto=	12.52879441387846660722
ThermalExpansion	0.00002200000000000000	0.00000000000000000000	0.00000500000000000000	***	Min=	0.00000500000000000000	Ave=	0.00001305263157894737	Max=	0.00002200000000000000	StdDv=	0.00000848821898255723	Skew=	0.10540925533894597771	Kurto=	1.01111111111111111088
